City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
296,Namatanai,42,PG,2022-07-16 22:15:42,76,-3.6667,152.4333,81.07,7.63
297,Solnechnyy,99,RU,2022-07-16 22:15:43,81,50.7214,136.6319,68.43,3.09
298,Tautira,33,PF,2022-07-16 22:15:43,70,-17.7333,-149.15,75.63,20.87
299,Cabras,0,IT,2022-07-16 22:15:43,77,39.93,8.5314,73.42,2.66
300,Salalah,100,OM,2022-07-16 22:15:44,95,17.0151,54.0924,77.59,10.2
301,Lages,97,BR,2022-07-16 22:15:44,83,-27.8161,-50.3261,63.82,10.6
302,Jijiga,44,ET,2022-07-16 22:15:44,72,9.35,42.8,62.47,14.54
303,Saint-Pierre,75,RE,2022-07-16 22:14:52,67,-21.3393,55.4781,69.48,11.5
304,Mae Sai,51,TH,2022-07-16 22:15:45,99,20.4335,99.8762,73.49,1.32
305,Matagami,71,CA,2022-07-16 22:15:45,41,49.7502,-77.6328,77.11,6.8
306,Kyzyl-Suu,0,KG,2022-07-16 22:15:46,36,42.3414,78.0056,60.28,6.29
307,Georgetown,20,MY,2022-07-16 22:13:55,88,5.4112,100.3354,82.33,3.44
308,Myrhorod,4,UA,2022-07-16 22:15:46,78,49.9685,33.6089,57.83,4.63
309,Santa Elena,100,EC,2022-07-16 22:15:46,83,-2.2333,-80.85,69.35,11.5
310,Rocha,100,UY,2022-07-16 22:15:47,89,-34.4833,-54.3333,47.73,18.9
311,Amargosa,0,BR,2022-07-16 22:15:47,91,-13.0303,-39.6047,62.29,3.96
312,Pontianak,40,ID,2022-07-16 22:15:47,94,-0.0333,109.3333,75.18,4.61
313,Vorukh,0,TJ,2022-07-16 22:15:48,37,39.8494,70.5838,69.67,2.66
314,Alyangula,24,AU,2022-07-16 22:15:48,83,-13.8483,136.4192,66.74,8.66
315,Mehamn,100,NO,2022-07-16 22:15:48,93,71.0357,27.8492,51.75,21.85
316,Ushtobe,4,KZ,2022-07-16 22:15:49,27,45.2514,77.9838,73.51,7.54
317,Ippy,88,CF,2022-07-16 22:15:49,95,6.2679,21.2247,70.68,1.16
318,Eureka,43,US,2022-07-16 22:15:49,77,40.8021,-124.1637,82.67,8.99
319,Antibes,75,FR,2022-07-16 22:11:06,82,43.5624,7.1278,77.63,1.14
320,Vanimo,100,PG,2022-07-16 22:15:50,94,-2.6741,141.3028,75.99,7.29
321,Nieuw Amsterdam,20,SR,2022-07-16 22:15:50,84,5.8833,-55.0833,82.42,5.75
322,Save,96,BJ,2022-07-16 22:15:50,95,8.0425,2.486,72.3,7.99
323,Partizanskoye,97,RU,2022-07-16 22:15:51,90,55.5006,94.39,50.77,2.46
324,Mlalo,99,TZ,2022-07-16 22:15:51,94,-4.9333,38.9333,67.21,5.35
325,Waipawa,0,NZ,2022-07-16 22:15:51,76,-41.4122,175.5153,42.6,5.59
326,Constitucion,67,CL,2022-07-16 22:15:56,75,-35.3333,-72.4167,47.17,3.42
327,Kolda,100,SN,2022-07-16 22:16:52,81,12.8833,-14.95,81.28,7.56
328,Khasan,100,RU,2022-07-16 22:16:52,98,42.4308,130.6434,63.61,10.22
329,Nan,32,TH,2022-07-16 22:16:53,99,18.8333,100.6667,72.84,0.56
330,Phanat Nikhom,88,TH,2022-07-16 22:16:53,99,13.4458,101.1844,86.09,1.28
331,Pangody,3,RU,2022-07-16 22:16:53,66,65.85,74.4859,55.4,9.22
332,Sisimiut,99,GL,2022-07-16 22:16:54,81,66.9395,-53.6735,42.69,9.46
333,Wellington,75,NZ,2022-07-16 22:16:15,87,-41.2866,174.7756,51.46,19.57
334,Yarmouth,0,US,2022-07-16 22:16:54,69,41.7057,-70.2286,80.15,4.61
335,Agadir,22,MA,2022-07-16 22:16:54,73,30.4202,-9.5982,72.05,4.94
336,Srednekolymsk,100,RU,2022-07-16 22:16:55,65,67.45,153.6833,54.59,8.1
337,Nizhniy Baskunchak,4,RU,2022-07-16 22:16:55,33,48.2198,46.8311,79.57,13.51
338,Pinawa,38,CA,2022-07-16 22:15:24,49,50.1489,-95.8811,85.71,6.91
339,Nanma,100,CN,2022-07-16 22:16:56,97,36.1817,118.1583,69.33,6.4
340,Bridlington,96,GB,2022-07-16 22:14:30,83,54.0831,-0.1919,64.89,9.37
341,San Jose,0,US,2022-07-16 22:12:54,39,37.3394,-121.895,102.69,10.36
342,Berdigestyakh,26,RU,2022-07-16 22:16:56,77,62.0989,126.6992,74.03,3.22
343,Mao,0,ES,2022-07-16 22:16:57,78,39.8885,4.2658,75.76,3.44
344,Sebaste,99,PH,2022-07-16 22:16:57,85,11.5901,122.0945,77.13,5.17
345,Margate,34,GB,2022-07-16 22:16:57,81,51.3813,1.3862,65.3,5.01
346,Morehead,0,US,2022-07-16 22:16:58,60,37.2711,-87.1764,91.85,9.22
347,Kaiserslautern,0,DE,2022-07-16 22:16:58,62,49.45,7.75,64.35,0.0
348,Vzmorye,92,RU,2022-07-16 22:16:58,92,54.6961,20.2361,57.99,6.2
349,Petukhovo,23,RU,2022-07-16 22:16:59,93,55.0692,67.9019,59.94,6.31
350,Barra Dos Coqueiros,0,BR,2022-07-16 22:16:59,69,-10.9089,-37.0386,75.22,4.61
351,High Level,75,CA,2022-07-16 22:15:06,68,58.5169,-117.136,71.71,4.61
352,Chimbote,13,PE,2022-07-16 22:16:59,78,-9.0853,-78.5783,63.68,14.81
353,Carmelo,100,UY,2022-07-16 22:17:00,61,-33.9892,-58.2856,49.62,14.79
354,Boyabat,3,TR,2022-07-16 22:17:00,86,41.4689,34.7667,63.79,4.34
355,Tiznit,34,MA,2022-07-16 22:17:01,46,29.5833,-9.5,80.46,2.19
356,Provideniya,72,RU,2022-07-16 22:17:01,50,64.3833,-173.3,54.72,6.17
357,Christiana,0,ZA,2022-07-16 22:17:01,39,-27.914,25.1611,52.38,7.94
358,Glenwood Springs,40,US,2022-07-16 22:17:02,44,39.5505,-107.3248,89.06,6.91
359,Sydney,0,AU,2022-07-16 22:16:03,58,-33.8679,151.2073,56.71,19.57
360,Olafsvik,100,IS,2022-07-16 22:17:02,91,64.8945,-23.7142,50.36,2.48
361,Biak,100,ID,2022-07-16 22:17:03,87,-0.9131,122.8766,74.5,6.6
362,Kargasok,99,RU,2022-07-16 22:17:03,93,59.0556,80.8572,51.82,6.08
363,Bud,11,US,2022-07-16 22:17:03,57,39.447,-86.1758,91.35,10.8
364,Careiro Da Varzea,92,BR,2022-07-16 22:17:04,65,-3.2003,-59.8119,86.63,3.8
365,Padang,84,ID,2022-07-16 22:17:04,80,-0.9492,100.3543,76.21,3.71
366,Catio,59,GW,2022-07-16 22:17:04,85,11.2833,-15.25,79.34,7.9
367,Aras,0,ES,2022-07-16 22:17:05,36,42.5617,-2.356,75.61,1.14
368,Scarborough,99,GB,2022-07-16 22:17:05,80,54.2797,-0.4044,65.34,1.01
369,Arlit,99,NE,2022-07-16 22:17:05,38,18.7369,7.3853,89.31,11.54
370,Oranjemund,0,NA,2022-07-16 22:17:06,28,-28.55,16.4333,69.71,6.02
371,Kandrian,99,PG,2022-07-16 22:17:06,91,-6.2167,149.55,78.4,9.8
372,Rawson,26,AR,2022-07-16 22:12:20,54,-43.3002,-65.1023,41.29,6.89
373,Ranot,100,TH,2022-07-16 22:18:06,82,7.7777,100.3213,80.06,7.58
374,Hirara,75,JP,2022-07-16 22:18:07,89,24.8,125.2833,84.47,10.36
375,Deputatskiy,84,RU,2022-07-16 22:18:07,60,69.3,139.9,49.71,5.21
376,Ancud,100,CL,2022-07-16 22:15:11,91,-41.8697,-73.8203,45.23,25.88
377,Sur,100,OM,2022-07-16 22:18:08,69,22.5667,59.5289,86.02,19.15
378,Bereslavka,100,RU,2022-07-16 22:18:08,67,48.6254,44.0449,68.77,9.51
379,Ponta Delgada,75,PT,2022-07-16 22:18:08,78,37.7333,-25.6667,70.52,12.66
380,Port Blair,75,IN,2022-07-16 22:18:09,94,11.6667,92.75,78.84,2.3
381,Tak,96,TH,2022-07-16 22:18:09,94,16.5833,98.8333,72.79,2.17
382,Maldonado,100,UY,2022-07-16 22:18:09,90,-34.6667,-54.9167,47.59,19.75
383,Jumla,81,NP,2022-07-16 22:15:05,93,29.2747,82.1838,61.84,0.74
384,Edendale,0,ZA,2022-07-16 22:18:10,67,-29.6528,30.3147,50.68,4.29
385,Suntar,96,RU,2022-07-16 22:18:10,82,62.1444,117.6319,59.92,4.88
386,Cuamba,10,MZ,2022-07-16 22:18:11,86,-14.8031,36.5372,58.78,7.83
387,Havelock,0,US,2022-07-16 22:18:11,77,34.8791,-76.9013,86.05,11.5
388,Puerto Baquerizo Moreno,75,EC,2022-07-16 22:18:11,78,-0.9,-89.6,72.59,11.5
389,Merrill,0,US,2022-07-16 22:18:12,63,45.1805,-89.6835,81.81,3.44
390,Nova Praha,2,UA,2022-07-16 22:18:12,50,48.5682,32.9027,63.19,4.41
391,Sungai Besar,89,MY,2022-07-16 22:18:12,85,3.6746,100.9867,78.17,3.49
392,Shingu,7,JP,2022-07-16 22:18:12,90,33.7333,135.9833,77.72,2.17
393,Newcastle,2,AU,2022-07-16 22:18:13,71,-32.9272,151.7765,54.09,1.99
394,Bushehr,14,IR,2022-07-16 22:18:13,58,28.9684,50.8385,91.49,0.0
395,Comodoro Rivadavia,0,AR,2022-07-16 22:13:56,65,-45.8667,-67.5,39.06,10.36
396,Lensk,100,RU,2022-07-16 22:18:14,85,60.7253,114.9278,57.54,2.91
397,Sabang,99,ID,2022-07-16 22:18:14,77,5.8933,95.3214,81.95,14.16
398,Souillac,40,MU,2022-07-16 22:18:14,73,-20.5167,57.5167,70.18,12.66
399,Ankazoabo,0,MG,2022-07-16 22:18:15,76,-22.2833,44.5167,60.76,5.73
400,Yaan,99,NG,2022-07-16 22:18:15,94,7.3833,8.5667,72.18,6.64
401,Panaba,64,MX,2022-07-16 22:18:15,41,21.2833,-88.2667,90.73,16.82
402,Seymchan,75,RU,2022-07-16 22:18:16,72,62.8833,152.4333,71.82,3.91
403,Karpathos,0,GR,2022-07-16 22:18:16,83,35.507,27.2132,73.36,27.63
404,Grand-Santi,100,GF,2022-07-16 22:18:16,78,4.25,-54.3833,78.35,2.35
405,Kijang,100,KR,2022-07-16 22:18:17,73,35.2442,129.2139,76.75,3.0
406,Sudbury,5,CA,2022-07-16 22:18:17,46,46.49,-80.99,81.57,11.99
407,Ghanzi,0,BW,2022-07-16 22:18:17,47,-21.5667,21.7833,51.33,7.85
408,Kapit,100,MY,2022-07-16 22:18:18,99,2.0167,112.9333,72.55,1.12
409,Pyapon,100,MM,2022-07-16 22:18:18,89,16.2833,95.6833,78.75,3.44
410,Tuatapere,100,NZ,2022-07-16 22:18:18,86,-46.1333,167.6833,44.89,10.29
411,Kostroma,84,RU,2022-07-16 22:18:19,84,57.7708,40.9344,54.82,3.58
412,Otane,0,NZ,2022-07-16 22:18:19,70,-39.8833,176.6333,45.01,2.66
413,Dudinka,89,RU,2022-07-16 22:18:19,62,69.4058,86.1778,58.62,13.89
414,Port Hawkesbury,0,CA,2022-07-16 22:18:20,51,45.6169,-61.3485,79.92,3.44
415,Clyde River,40,CA,2022-07-16 22:18:20,76,70.4692,-68.5914,44.83,9.22
416,Richards Bay,5,ZA,2022-07-16 22:13:46,87,-28.783,32.0377,60.96,6.17
417,Praia Da Vitoria,75,PT,2022-07-16 22:18:20,88,38.7333,-27.0667,71.85,10.6
418,Samana,8,DO,2022-07-16 22:18:21,77,19.2056,-69.3369,82.36,12.55
419,Gigmoto,100,PH,2022-07-16 22:19:21,85,13.7796,124.39,80.6,3.33
420,Ulladulla,2,AU,2022-07-16 22:19:22,52,-35.35,150.4667,55.04,10.36
421,Mackay,78,AU,2022-07-16 22:17:20,81,-21.15,149.2,66.69,12.97
422,Leh,29,IN,2022-07-16 22:15:04,62,34.1667,77.5833,58.19,7.27
423,Tiksi,84,RU,2022-07-16 22:19:22,96,71.6872,128.8694,37.49,6.29
424,Borovskoy,47,KZ,2022-07-16 22:19:23,89,53.8,64.15,63.88,8.95
425,Quatre Cocos,54,MU,2022-07-16 22:19:23,72,-20.2078,57.7625,69.91,17.38
426,Awka,100,NG,2022-07-16 22:19:23,94,6.2101,7.0741,72.27,4.94
427,Gamba,96,GA,2022-07-16 22:19:23,92,-2.65,10.0,69.58,4.9
428,Goundam,88,ML,2022-07-16 22:19:24,44,16.4145,-3.6708,90.93,17.85
429,Semey,20,KZ,2022-07-16 22:19:24,60,50.4111,80.2275,69.78,0.63
430,Korla,43,CN,2022-07-16 22:19:24,43,41.7597,86.1469,72.95,4.59
431,Sovetskiy,84,RU,2022-07-16 22:19:25,69,61.3614,63.5842,59.47,5.46
432,Tangwani,56,PK,2022-07-16 22:17:16,60,28.2787,68.9972,88.59,12.97
433,Necochea,100,AR,2022-07-16 22:19:25,71,-38.5473,-58.7368,46.58,21.94
434,Leiyang,100,CN,2022-07-16 22:19:26,85,26.4024,112.8591,80.22,6.17
435,Port-Gentil,100,GA,2022-07-16 22:19:26,83,-0.7193,8.7815,75.16,10.36
436,Kihei,40,US,2022-07-16 22:19:26,78,20.785,-156.4656,84.22,26.46
437,Tazovskiy,78,RU,2022-07-16 22:19:27,70,67.4667,78.7,53.22,7.81
438,Mattru,98,SL,2022-07-16 22:19:27,97,7.6244,-11.8332,73.29,3.06
439,Boyolangu,84,ID,2022-07-16 22:19:27,94,-8.1181,111.8935,74.34,7.52
440,Fort Wellington,7,GY,2022-07-16 22:19:28,82,6.4,-57.6,79.34,5.59
441,Half Moon Bay,0,US,2022-07-16 22:19:28,67,37.4636,-122.4286,98.89,19.57
442,Nang Rong,83,TH,2022-07-16 22:19:28,91,14.6377,102.7914,75.78,5.59
443,Beringovskiy,55,RU,2022-07-16 22:19:29,68,63.05,179.3167,57.97,3.94
444,Diego De Almagro,0,CL,2022-07-16 22:19:29,28,-26.3667,-70.05,54.43,5.39
445,Westport,0,US,2022-07-16 22:15:21,83,41.1415,-73.3579,79.63,4.61
446,Nijar,0,ES,2022-07-16 22:19:29,42,36.9665,-2.206,79.65,2.3
447,Coquimbo,0,CL,2022-07-16 22:18:16,71,-29.9533,-71.3436,56.93,10.36
448,Yuci,61,CN,2022-07-16 22:19:30,94,37.6803,112.7319,65.95,2.24
449,Dakar,20,SN,2022-07-16 22:19:30,78,14.6937,-17.4441,82.53,11.5
450,Watertown,75,US,2022-07-16 22:16:08,51,42.3709,-71.1828,83.57,11.5
451,Mindelo,20,CV,2022-07-16 22:19:31,69,16.8901,-24.9804,76.55,13.8
452,Guaruja,99,BR,2022-07-16 22:16:03,59,-23.9931,-46.2564,75.24,7.34
453,Cordoba,20,AR,2022-07-16 22:15:26,58,-31.4135,-64.1811,47.75,6.91
454,San Cristobal,9,VE,2022-07-16 22:17:22,55,7.7669,-72.225,77.18,4.16
455,Rock Sound,94,BS,2022-07-16 22:19:31,80,24.9,-76.2,82.71,15.19
456,Lagoa,0,PT,2022-07-16 22:19:32,89,39.05,-27.9833,70.02,8.72
457,Kargil,82,IN,2022-07-16 22:19:32,58,34.5667,76.1,56.34,6.89
458,Romitan,0,UZ,2022-07-16 22:19:32,29,39.9343,64.3814,76.95,9.22
459,Horasan,7,TR,2022-07-16 22:19:33,89,40.0458,42.1728,59.49,3.85
460,Falavarjan,0,IR,2022-07-16 22:19:33,12,32.5553,51.5097,63.61,1.48
461,Los Llanos De Aridane,100,ES,2022-07-16 22:19:33,93,28.6585,-17.9182,67.75,16.11
462,Bonavista,77,CA,2022-07-16 22:19:34,80,48.6499,-53.1147,60.24,5.12
463,Prince Rupert,75,CA,2022-07-16 22:15:21,90,54.3161,-130.3201,59.09,8.05
464,Adolfo Lopez Mateos,65,MX,2022-07-16 22:19:34,29,28.4667,-107.3,82.92,9.28
465,Pampierstad,0,ZA,2022-07-16 22:19:35,39,-27.7832,24.6877,52.32,5.97
466,Wilhelmshaven,92,DE,2022-07-16 22:20:35,81,53.5167,8.1333,57.99,8.66
467,Bilma,2,NE,2022-07-16 22:20:35,40,18.6853,12.9164,89.04,7.31
468,Fort Smith,0,US,2022-07-16 22:17:15,30,35.3859,-94.3986,105.35,3.0
469,Carballo,89,ES,2022-07-16 22:20:36,90,43.213,-8.691,67.01,2.64
470,Kudahuvadhoo,79,MV,2022-07-16 22:20:36,76,2.6708,72.8944,81.77,2.73
471,Nhulunbuy,47,AU,2022-07-16 22:20:36,78,-12.2333,136.7667,72.21,8.05
472,Masty,98,BY,2022-07-16 22:20:37,97,53.4122,24.5387,50.4,5.61
473,Nha Trang,35,VN,2022-07-16 22:18:54,87,12.25,109.1833,78.8,4.63
474,Grand-Lahou,90,CI,2022-07-16 22:20:37,86,5.1367,-5.0242,75.85,11.72
475,Ilebo,71,CD,2022-07-16 22:20:37,50,-4.3167,20.5833,78.03,0.83
476,Muros,68,ES,2022-07-16 22:20:38,82,42.7762,-9.0603,68.09,4.68
477,Bowen,0,AU,2022-07-16 22:20:38,82,-20.0167,148.2333,63.18,13.2
478,Beloha,7,MG,2022-07-16 22:20:38,84,-25.1667,45.05,65.16,14.56
479,Roald,75,NO,2022-07-16 22:20:39,76,62.5833,6.1333,53.17,10.36
480,Tezu,64,IN,2022-07-16 22:20:39,92,27.9167,96.1667,77.74,3.6
481,Langsa,100,ID,2022-07-16 22:20:39,96,4.4683,97.9683,74.55,2.08
482,Manaus,20,BR,2022-07-16 22:18:10,70,-3.1019,-60.025,86.5,4.61
483,Baker City,0,US,2022-07-16 22:20:40,29,44.7749,-117.8344,90.59,12.66
484,Asyut,1,EG,2022-07-16 22:20:40,33,27.181,31.1837,80.04,6.02
485,Moose Factory,40,CA,2022-07-16 22:20:41,83,51.2585,-80.6094,69.78,2.3
486,Miquelon,44,PM,2022-07-16 22:20:41,86,47.0975,-56.3814,62.6,17.65
487,Bulawayo,75,ZW,2022-07-16 22:20:41,76,-20.15,28.5833,52.77,8.95
488,Sinop,0,TR,2022-07-16 22:20:42,86,41.7711,34.8709,61.23,4.32
489,Lakeway,93,US,2022-07-16 22:19:11,43,30.3638,-97.9796,99.73,4.0
490,Vung Tau,96,VN,2022-07-16 22:20:42,86,10.346,107.0843,79.75,9.35
491,Bira,100,RU,2022-07-16 22:20:42,99,49.0,132.4667,65.39,3.42
492,Husavik,100,IS,2022-07-16 22:20:43,91,66.0449,-17.3389,51.3,3.89
493,Sao Jose Da Coroa Grande,55,BR,2022-07-16 22:20:43,88,-8.8978,-35.1478,74.43,12.3
494,Valera,81,VE,2022-07-16 22:20:43,80,9.3178,-70.6036,80.87,0.54
495,Kendari,100,ID,2022-07-16 22:20:44,92,-3.945,122.4989,73.22,3.04
496,Bathsheba,75,BB,2022-07-16 22:20:44,97,13.2167,-59.5167,79.41,17.27
497,Nyakahanga,10,TZ,2022-07-16 22:20:44,57,-1.6033,31.1414,60.76,0.51
498,Buraydah,4,SA,2022-07-16 22:20:45,10,26.326,43.975,90.05,8.77
499,Itoman,75,JP,2022-07-16 22:20:45,92,26.1247,127.6694,84.97,9.22
500,Yelanskiy,91,RU,2022-07-16 22:20:45,97,56.8419,62.5014,62.94,6.04
501,Burnie,97,AU,2022-07-16 22:20:46,94,-41.0667,145.9167,50.94,18.05
502,Revuca,11,SK,2022-07-16 22:20:46,75,48.6835,20.1173,58.06,5.39
503,Tzaneen,35,ZA,2022-07-16 22:20:47,87,-23.8332,30.1635,53.69,1.1
504,Darnah,0,LY,2022-07-16 22:20:47,72,32.767,22.6367,78.82,16.17
505,Sept-Iles,100,CA,2022-07-16 22:18:53,54,50.2001,-66.3821,75.2,13.8
506,Llanes,93,ES,2022-07-16 22:17:17,67,43.4198,-4.7549,78.19,4.56
507,Stromness,99,GB,2022-07-16 22:20:47,80,58.965,-3.296,57.87,3.0
508,General Pico,1,AR,2022-07-16 22:20:48,47,-35.6566,-63.7568,43.54,7.99
509,Maple Creek,0,CA,2022-07-16 22:20:48,18,49.9168,-109.4848,91.45,12.66
510,Coruripe,16,BR,2022-07-16 22:20:48,87,-10.1256,-36.1756,72.88,8.99
511,Akhisar,0,TR,2022-07-16 22:20:49,60,38.9185,27.8401,70.21,6.58
512,Ciudad Bolivar,93,VE,2022-07-16 22:21:49,85,8.1222,-63.5497,78.62,11.14
513,Rapid Valley,0,US,2022-07-16 22:21:49,40,44.0625,-103.1463,94.42,4.61
514,Maebaru,100,JP,2022-07-16 22:21:50,84,33.55,130.2,79.72,7.52
515,Galle,100,LK,2022-07-16 22:21:50,88,6.0367,80.217,78.39,8.41
516,Dawlatabad,0,AF,2022-07-16 22:21:50,13,36.4141,64.9053,82.89,3.76
517,Ixtapa,40,MX,2022-07-16 22:21:51,66,20.7,-105.2,89.22,5.99
518,Coahuayana,99,MX,2022-07-16 22:21:51,82,18.7333,-103.6833,79.86,1.36
519,Hailar,100,CN,2022-07-16 22:21:51,89,49.2,119.7,63.91,6.78
520,Evensk,100,RU,2022-07-16 22:21:52,91,61.95,159.2333,53.37,3.67
521,Takoradi,100,GH,2022-07-16 22:21:52,84,4.8845,-1.7554,75.43,11.03
522,Labrea,100,BR,2022-07-16 22:21:52,78,-7.2586,-64.7981,80.17,2.71
523,Vardo,100,NO,2022-07-16 22:21:53,94,70.3705,31.1107,53.58,11.5
524,Cayenne,0,GF,2022-07-16 22:20:13,1,4.9333,-52.3333,83.08,2.3
525,Bari,0,IT,2022-07-16 22:21:53,43,41.1177,16.8512,82.87,2.3
526,Karlshamn,74,SE,2022-07-16 22:21:53,66,56.1706,14.8619,54.09,8.41
527,Murree,0,PK,2022-07-16 22:21:54,62,33.9073,73.393,64.24,5.82
528,San Quintin,1,MX,2022-07-16 22:21:54,67,30.4833,-115.95,73.76,12.28
529,Vienne,0,AT,2022-07-16 22:20:51,58,48.2085,16.3721,70.88,6.91
530,Petatlan,100,MX,2022-07-16 22:21:55,89,17.5167,-101.2667,89.4,7.58
531,Itacurubi De La Cordillera,100,PY,2022-07-16 22:21:55,91,-25.45,-56.85,50.05,7.99
532,Velsk,14,RU,2022-07-16 22:21:55,95,61.0701,42.0983,52.12,4.45
533,Nouadhibou,40,MR,2022-07-16 22:21:56,88,20.931,-17.0347,69.78,23.02
534,Obidos,97,BR,2022-07-16 22:21:56,77,-1.9175,-55.5181,79.5,2.84
535,Conceicao Do Araguaia,9,BR,2022-07-16 22:21:56,33,-8.2578,-49.2647,82.47,2.91
536,Khor,100,RU,2022-07-16 22:21:57,93,47.8861,134.9464,63.52,2.24
537,Luba,86,GQ,2022-07-16 22:21:57,87,3.4568,8.5547,77.14,10.47
538,Markova,92,UA,2022-07-16 22:21:57,75,48.6758,24.4138,57.49,3.71
539,Ocala,20,US,2022-07-16 22:18:15,67,29.1872,-82.1401,80.02,6.91
540,Valkla,25,EE,2022-07-16 22:21:58,91,59.4744,25.3186,53.65,9.26
541,Ornskoldsvik,75,SE,2022-07-16 22:21:58,71,63.2909,18.7153,54.55,16.11
542,Klaksvik,56,FO,2022-07-16 22:19:33,88,62.2266,-6.589,50.92,11.65
543,Sao Jose Do Belmonte,57,BR,2022-07-16 22:21:59,69,-7.8614,-38.7597,71.85,11.68
544,Lodja,85,CD,2022-07-16 22:21:59,50,-3.4833,23.4333,78.78,1.74
545,Larsnes,100,NO,2022-07-16 22:21:59,82,62.2028,5.5773,55.45,9.48
546,Bluefields,77,NI,2022-07-16 22:22:00,86,12.0137,-83.7635,79.72,8.3
547,Tiarei,23,PF,2022-07-16 22:22:00,68,-17.5333,-149.3333,80.62,20.31
548,Hakkari,0,TR,2022-07-16 22:22:00,67,37.5833,44.1667,56.98,3.44
549,Linares,95,CL,2022-07-16 22:18:26,80,-35.85,-71.6,44.8,3.02
550,Turukhansk,88,RU,2022-07-16 22:21:18,61,65.8167,87.9833,56.91,11.52
551,Kayiry,5,UA,2022-07-16 22:22:01,52,46.9454,33.7059,72.9,10.63
552,Alice Town,86,BS,2022-07-16 22:22:01,69,25.7167,-79.3,84.29,8.52
553,Visby,40,SE,2022-07-16 22:21:21,59,57.6409,18.296,61.02,11.5
554,Nuuk,75,GL,2022-07-16 22:22:02,76,64.1835,-51.7216,45.21,19.57
555,Djambala,97,CG,2022-07-16 22:22:02,39,-2.5447,14.7533,79.29,6.49
556,Muvattupula,98,IN,2022-07-16 22:22:03,92,9.9667,76.5833,75.78,1.45
557,Luderitz,0,NA,2022-07-16 22:22:03,32,-26.6481,15.1594,69.01,4.32
558,Abu Dhabi,0,AE,2022-07-16 22:18:42,66,24.4667,54.3667,95.11,5.75
559,Sitka,100,US,2022-07-16 22:23:03,77,57.0531,-135.33,58.89,4.61
560,Najran,71,SA,2022-07-16 22:23:04,41,17.4924,44.1277,86.65,8.68
561,Marrakesh,40,MA,2022-07-16 22:23:04,35,31.6315,-8.0083,89.67,5.75
562,Halifax,100,CA,2022-07-16 22:23:04,62,44.6453,-63.5724,77.52,3.0
563,Christchurch,5,NZ,2022-07-16 22:20:56,78,-43.5333,172.6333,48.47,3.44
564,Teahupoo,41,PF,2022-07-16 22:23:05,71,-17.8333,-149.2667,75.16,21.18
565,Besikduzu,9,TR,2022-07-16 22:23:05,78,41.052,39.2284,75.09,6.89
566,Sorland,73,NO,2022-07-16 22:23:06,76,67.667,12.6934,48.06,8.61
567,Tavira,16,PT,2022-07-16 22:23:06,60,37.1273,-7.6486,80.47,1.01
568,Yuzhno-Kurilsk,100,RU,2022-07-16 22:23:06,98,44.0306,145.8556,59.18,17.96
569,Maniitsoq,98,GL,2022-07-16 22:23:06,86,65.4167,-52.9,40.44,15.99
570,Haines Junction,100,CA,2022-07-16 22:23:07,42,60.7522,-137.5108,67.95,12.66
571,Upata,99,VE,2022-07-16 22:23:07,91,8.0086,-62.3989,74.19,3.27
572,Vila Do Maio,7,CV,2022-07-16 22:23:07,82,15.1333,-23.2167,77.79,9.44
573,Kralupy Nad Vltavou,0,CZ,2022-07-16 22:23:08,70,50.2411,14.3115,62.01,5.75
574,Boa Vista,20,BR,2022-07-16 22:19:42,62,2.8197,-60.6733,85.98,8.05
575,Athabasca,6,CA,2022-07-16 22:23:08,43,54.7169,-113.2854,79.21,3.53
576,Ballina,2,AU,2022-07-16 22:23:09,84,-28.8667,153.5667,59.02,9.17
